incident_id,start_time,end_time,duration_min,severity,tower,service,host,root_cause,status,alert_volume,error_count,warn_count,info_count,cpu_util_peak,memory_util_peak,disk_util_peak,latency_max_ms,impacted_services
INC-001686,2024-05-17 06:04:26.575817,2024-05-17 07:46:26.575817,102,P3 Medium,Application,message-broker,host-028,CPU Saturation,resolved,6,6,227,1672,93.0,12.4,19.4,449.0,5
INC-000214,2024-05-17 06:51:33.776557,2024-05-17 07:23:33.776557,32,P4 Low,Compute,reporting-service,host-003,Database Failure,mitigated,1,26,84,3914,17.3,15.2,25.1,16135.0,5
INC-004699,2024-05-17 06:55:57.908369,2024-05-17 14:17:57.908369,442,P1 Critical,Database,reporting-service,host-041,Database Failure,resolved,19,1347,377,3603,33.6,25.3,42.4,7089.0,4
INC-001027,2024-05-17 07:30:58.482691,2024-05-17 08:05:58.482691,35,P2 High,Database,auth-service,host-017,Database Failure,investigating,23,2865,774,4964,37.2,61.6,68.9,19186.0,5
INC-004814,2024-05-17 09:08:25.970737,2024-05-17 10:04:25.970737,56,P4 Low,Application,analytics-engine,host-009,Memory Leak,resolved,7,71,193,3236,14.4,81.0,56.8,194.0,6
INC-001391,2024-05-17 09:13:20.847612,2024-05-17 09:59:20.847612,46,P4 Low,Storage,reporting-service,host-006,Disk Failure,mitigated,1,31,374,860,45.6,46.9,98.0,338.0,4
INC-003103,2024-05-17 10:49:54.573641,2024-05-17 13:24:54.573641,155,P2 High,Cloud,inventory-api,host-039,Network Failure,resolved,33,1343,576,3513,24.5,11.1,35.6,7144.0,1
INC-002135,2024-05-17 12:10:36.109713,2024-05-17 14:49:36.109713,159,P2 High,Cloud,notification-service,host-021,CPU Saturation,resolved,34,2731,92,2273,80.1,30.3,57.4,541.0,1
INC-000876,2024-05-17 12:30:53.995669,2024-05-17 13:58:53.995669,88,P3 Medium,Storage,inventory-api,host-012,Disk Failure,resolved,2,14,541,3055,50.2,42.4,97.2,763.0,3
INC-003630,2024-05-17 14:11:39.842897,2024-05-17 17:39:39.842897,208,P2 High,Compute,auth-service,host-009,CPU Saturation,resolved,41,3699,343,4910,76.2,26.3,26.8,208.0,1
INC-004335,2024-05-17 15:17:10.576873,2024-05-17 16:41:10.576873,84,P3 Medium,Storage,cache-cluster,host-019,Service Crash,resolved,9,74,785,3724,47.1,63.3,25.3,676.0,2
INC-002526,2024-05-17 16:35:31.603761,2024-05-17 17:42:31.603761,67,P2 High,Storage,inventory-api,host-033,Disk Failure,resolved,34,2447,220,3011,22.1,24.2,87.1,843.0,2
INC-002059,2024-05-17 16:44:56.919060,2024-05-17 19:15:56.919060,151,P2 High,Application,analytics-engine,host-049,Disk Failure,resolved,42,3224,222,1702,34.9,58.3,98.2,363.0,5
INC-000618,2024-05-17 17:00:35.064667,2024-05-17 18:57:35.064667,117,P2 High,Compute,order-service,host-044,Memory Leak,resolved,10,836,516,4185,34.2,98.6,63.6,582.0,7
INC-001381,2024-05-17 17:19:20.732213,2024-05-17 17:50:20.732213,31,P4 Low,Storage,order-service,host-049,Memory Leak,investigating,10,20,582,2213,35.7,84.2,57.5,502.0,8
INC-002917,2024-05-17 18:46:44.569536,2024-05-17 20:21:44.569536,95,P2 High,Compute,inventory-api,host-027,CPU Saturation,resolved,10,442,949,2627,73.9,59.1,67.5,170.0,8
INC-001144,2024-05-17 18:50:05.046731,2024-05-17 20:03:05.046731,73,P2 High,Network,reporting-service,host-033,Network Failure,resolved,23,4479,702,3781,31.8,21.4,29.8,13605.0,5
INC-000436,2024-05-17 20:30:35.746007,2024-05-17 21:19:35.746007,49,P4 Low,Compute,payment-gateway,host-019,Service Crash,resolved,2,21,847,207,27.2,13.2,21.2,173.0,8
INC-001442,2024-05-17 21:43:11.508096,2024-05-17 22:18:11.508096,35,P4 Low,Compute,message-broker,host-041,CPU Saturation,mitigated,2,33,519,3053,51.0,62.3,33.0,331.0,2
INC-000762,2024-05-17 21:55:52.846661,2024-05-17 22:23:52.846661,28,P4 Low,Compute,auth-service,host-037,Kubernetes Pod Failure,resolved,8,80,519,1715,37.8,12.7,21.7,608.0,6
INC-001484,2024-05-18 00:07:46.220201,2024-05-18 07:59:46.220201,472,P1 Critical,Cloud,analytics-engine,host-008,Service Crash,resolved,29,4311,316,4262,22.2,61.1,38.0,296.0,8
INC-000482,2024-05-18 01:03:06.354423,2024-05-18 02:30:06.354423,87,P3 Medium,Network,api-gateway,host-010,Network Failure,resolved,5,85,475,2674,18.0,58.6,20.6,14925.0,4
INC-003359,2024-05-18 01:23:24.731951,2024-05-18 02:54:24.731951,91,P3 Medium,Storage,cache-cluster,host-011,Disk Failure,resolved,4,35,822,1113,38.9,48.4,86.8,367.0,4
INC-003239,2024-05-18 01:34:16.615842,2024-05-18 06:27:16.615842,293,P1 Critical,Compute,message-broker,host-029,Kubernetes Pod Failure,investigating,30,4461,621,4798,37.8,41.8,44.4,752.0,3
INC-000023,2024-05-18 01:36:34.492544,2024-05-18 02:17:34.492544,41,P4 Low,Application,cache-cluster,host-045,Memory Leak,investigating,5,52,528,2659,34.0,93.1,45.1,468.0,3
INC-001631,2024-05-18 01:51:13.076644,2024-05-18 03:34:13.076644,103,P3 Medium,Application,api-gateway,host-031,Kubernetes Pod Failure,mitigated,1,5,218,1847,20.8,34.5,24.5,242.0,6
INC-002570,2024-05-18 02:09:04.394961,2024-05-18 03:23:04.394961,74,P2 High,Application,analytics-engine,host-030,Database Failure,mitigated,29,669,472,1214,27.8,28.5,59.9,6168.0,6
INC-001273,2024-05-18 03:00:23.115643,2024-05-18 03:43:23.115643,43,P2 High,Cloud,notification-service,host-035,Kubernetes Pod Failure,resolved,34,1395,880,3773,57.9,46.8,23.8,256.0,3
INC-002810,2024-05-18 03:23:52.475111,2024-05-18 04:41:52.475111,78,P1 Critical,Application,analytics-engine,host-036,Kubernetes Pod Failure,resolved,48,3264,872,557,27.8,63.0,24.5,234.0,8
INC-002453,2024-05-18 04:47:41.125750,2024-05-18 05:06:41.125750,19,P4 Low,Compute,message-broker,host-007,CPU Saturation,resolved,8,34,526,4823,91.6,16.7,31.0,683.0,1
INC-004840,2024-05-18 05:10:07.081049,2024-05-18 08:11:07.081049,181,P2 High,Database,notification-service,host-022,Service Crash,mitigated,24,203,820,582,10.6,29.3,25.7,407.0,7
INC-004178,2024-05-18 05:15:09.723126,2024-05-18 06:30:09.723126,75,P3 Medium,Storage,order-service,host-036,Disk Failure,resolved,6,66,520,3790,11.1,34.4,94.7,371.0,3
INC-003374,2024-05-18 06:00:42.336921,2024-05-18 06:17:42.336921,17,P4 Low,Network,auth-service,host-035,Service Crash,resolved,4,21,951,2918,29.3,37.2,48.7,364.0,7
INC-000097,2024-05-18 06:25:21.138136,2024-05-18 08:15:21.138136,110,P1 Critical,Network,reporting-service,host-035,Kubernetes Pod Failure,resolved,2,3823,691,3913,20.8,60.6,38.0,938.0,2
INC-003974,2024-05-18 06:50:14.071701,2024-05-18 07:22:14.071701,32,P4 Low,Compute,analytics-engine,host-018,Kubernetes Pod Failure,resolved,6,32,683,587,15.6,29.0,61.1,102.0,4
INC-004054,2024-05-18 08:37:28.434245,2024-05-18 09:19:28.434245,42,P3 Medium,Cloud,reporting-service,host-036,CPU Saturation,mitigated,1,53,764,3025,77.2,33.8,22.4,621.0,7
INC-002071,2024-05-18 09:19:46.100319,2024-05-18 10:37:46.100319,78,P3 Medium,Application,auth-service,host-035,Memory Leak,resolved,6,53,523,2719,32.3,92.9,11.3,740.0,4
INC-001894,2024-05-18 11:01:23.564601,2024-05-18 11:23:23.564601,22,P3 Medium,Database,cache-cluster,host-004,Network Failure,investigating,1,48,993,3955,23.0,57.2,11.2,4067.0,7
INC-004249,2024-05-18 11:30:17.626270,2024-05-18 13:30:17.626270,120,P3 Medium,Network,inventory-api,host-044,Service Crash,resolved,9,47,798,2360,15.9,59.4,44.6,245.0,4
INC-000708,2024-05-18 11:44:12.206581,2024-05-18 15:31:12.206581,227,P2 High,Database,auth-service,host-018,Database Failure,resolved,18,3288,59,4809,32.0,54.8,19.5,9560.0,6
INC-003562,2024-05-18 11:57:13.199356,2024-05-18 12:55:13.199356,58,P4 Low,Storage,payment-gateway,host-027,Cloud Resource Exhaustion,resolved,1,30,864,709,74.3,11.1,22.9,788.0,7
INC-001256,2024-05-18 15:22:12.590990,2024-05-18 15:38:12.590990,16,P3 Medium,Application,notification-service,host-049,CPU Saturation,investigating,8,100,953,3962,79.0,58.0,26.8,424.0,5
INC-003636,2024-05-18 16:03:10.018377,2024-05-18 17:33:10.018377,90,P3 Medium,Compute,auth-service,host-032,CPU Saturation,resolved,5,74,790,4053,73.3,31.5,61.1,842.0,7
INC-001875,2024-05-18 16:03:36.299970,2024-05-18 17:51:36.299970,108,P2 High,Network,message-broker,host-048,Network Failure,resolved,15,3620,438,4886,37.7,25.0,55.5,15352.0,3
INC-000245,2024-05-18 22:10:37.396226,2024-05-19 00:33:37.396226,143,P2 High,Storage,order-service,host-012,Disk Failure,resolved,32,3390,547,4381,51.3,50.8,92.3,181.0,1
INC-000150,2024-05-18 22:31:12.353701,2024-05-19 00:13:12.353701,102,P3 Medium,Application,message-broker,host-042,Network Failure,resolved,10,39,883,3841,43.1,15.3,16.1,8653.0,1
INC-004035,2024-05-18 23:19:32.113937,2024-05-19 00:16:32.113937,57,P2 High,Cloud,message-broker,host-037,Kubernetes Pod Failure,resolved,8,3698,268,3701,36.8,27.7,45.7,683.0,7
INC-003933,2024-05-19 00:10:02.851671,2024-05-19 06:22:02.851671,372,P1 Critical,Network,payment-gateway,host-002,Disk Failure,investigating,14,4292,869,4127,28.6,57.0,88.9,745.0,2
INC-000836,2024-05-19 01:09:03.834326,2024-05-19 01:49:03.834326,40,P3 Medium,Application,analytics-engine,host-001,Memory Leak,resolved,10,53,250,4999,13.7,72.2,32.8,458.0,6
INC-003390,2024-05-19 01:15:12.616011,2024-05-19 01:51:12.616011,36,P3 Medium,Compute,payment-gateway,host-038,Database Failure,mitigated,4,3,553,4224,16.2,42.1,69.5,8667.0,6
INC-000364,2024-05-19 01:23:44.935032,2024-05-19 02:15:44.935032,52,P3 Medium,Cloud,api-gateway,host-034,Cloud Resource Exhaustion,resolved,9,13,686,3068,57.5,45.9,58.8,991.0,3
INC-000443,2024-05-19 02:01:14.418351,2024-05-19 05:04:14.418351,183,P2 High,Application,reporting-service,host-039,Memory Leak,resolved,29,3980,342,2692,13.5,92.5,46.5,592.0,4
INC-002799,2024-05-19 02:03:30.147954,2024-05-19 04:02:30.147954,119,P3 Medium,Storage,auth-service,host-032,Disk Failure,resolved,8,42,872,868,20.9,16.5,88.3,631.0,6
INC-004655,2024-05-19 03:24:29.890617,2024-05-19 04:15:29.890617,51,P2 High,Application,message-broker,host-018,Service Crash,investigating,34,4199,98,1435,15.6,57.1,55.1,630.0,3
INC-003477,2024-05-19 03:47:20.122116,2024-05-19 05:53:20.122116,126,P2 High,Compute,order-service,host-049,CPU Saturation,resolved,3,2222,635,862,64.5,32.8,69.0,727.0,3
INC-004612,2024-05-19 05:18:26.206865,2024-05-19 06:01:26.206865,43,P4 Low,Database,inventory-api,host-043,Database Failure,resolved,3,9,256,3018,28.5,61.4,30.3,6879.0,2
INC-004830,2024-05-19 07:09:55.136813,2024-05-19 08:44:55.136813,95,P3 Medium,Database,reporting-service,host-023,Database Failure,resolved,4,79,654,2052,24.9,20.6,12.0,4576.0,2
INC-004269,2024-05-19 08:08:36.366335,2024-05-19 08:52:36.366335,44,P4 Low,Application,message-broker,host-016,Cloud Resource Exhaustion,resolved,2,41,74,1786,57.6,23.9,55.3,496.0,8
INC-004390,2024-05-19 09:26:02.819357,2024-05-19 10:09:02.819357,43,P4 Low,Cloud,analytics-engine,host-009,Cloud Resource Exhaustion,mitigated,7,83,357,475,80.3,27.7,30.1,366.0,1
INC-002361,2024-05-19 10:12:47.246565,2024-05-19 11:04:47.246565,52,P2 High,Compute,message-broker,host-018,CPU Saturation,resolved,16,2813,860,4722,71.1,20.2,48.5,527.0,5
INC-002264,2024-05-19 13:15:24.444328,2024-05-19 14:10:24.444328,55,P4 Low,Application,message-broker,host-050,Memory Leak,resolved,6,94,34,3175,42.3,76.4,15.0,494.0,4
INC-004774,2024-05-19 13:48:05.522382,2024-05-19 16:15:05.522382,147,P2 High,Application,payment-gateway,host-040,Memory Leak,investigating,48,4515,63,3636,25.7,91.2,10.5,608.0,3
INC-002392,2024-05-19 14:39:52.848026,2024-05-19 16:52:52.848026,133,P2 High,Storage,analytics-engine,host-003,Disk Failure,mitigated,17,3459,496,464,23.6,12.7,90.4,401.0,3
INC-001712,2024-05-19 15:13:54.753121,2024-05-19 15:20:54.753121,7,P4 Low,Application,message-broker,host-024,Kubernetes Pod Failure,investigating,9,57,738,3956,19.7,16.8,46.6,152.0,7
INC-002473,2024-05-19 17:00:12.768375,2024-05-19 17:27:12.768375,27,P3 Medium,Database,notification-service,host-013,Memory Leak,resolved,4,33,109,2931,48.4,98.1,18.0,582.0,5
INC-001402,2024-05-19 17:20:03.732010,2024-05-19 17:52:03.732010,32,P4 Low,Database,cache-cluster,host-037,Database Failure,mitigated,9,52,85,384,59.2,32.2,27.4,16563.0,5
INC-004609,2024-05-19 17:27:20.344505,2024-05-19 17:56:20.344505,29,P4 Low,Compute,inventory-api,host-028,CPU Saturation,resolved,1,33,970,4217,90.9,20.7,52.6,737.0,6
INC-001770,2024-05-19 18:19:48.590417,2024-05-19 20:04:48.590417,105,P2 High,Cloud,analytics-engine,host-048,CPU Saturation,mitigated,2,3148,517,500,90.2,23.4,55.7,552.0,3
INC-000488,2024-05-19 18:21:27.350416,2024-05-20 01:17:27.350416,416,P1 Critical,Network,inventory-api,host-017,Service Crash,resolved,2,2986,629,235,34.6,60.6,61.4,445.0,6
INC-004667,2024-05-19 19:19:55.989079,2024-05-19 19:48:55.989079,29,P3 Medium,Cloud,message-broker,host-030,Cloud Resource Exhaustion,resolved,9,74,729,2586,89.2,60.0,27.2,898.0,8
INC-002994,2024-05-19 19:33:36.913561,2024-05-19 20:24:36.913561,51,P4 Low,Network,api-gateway,host-031,Network Failure,investigating,6,82,181,2406,36.5,27.6,57.1,14274.0,2
INC-004318,2024-05-19 19:47:59.475993,2024-05-19 23:06:59.475993,199,P2 High,Application,api-gateway,host-025,Kubernetes Pod Failure,investigating,9,1986,706,1622,41.1,48.3,69.6,464.0,4
INC-004488,2024-05-19 19:55:40.778172,2024-05-19 21:17:40.778172,82,P2 High,Network,inventory-api,host-042,Service Crash,resolved,44,4966,562,4186,24.9,12.7,24.0,552.0,1
INC-003725,2024-05-19 20:00:38.213532,2024-05-20 03:16:38.213532,436,P1 Critical,Application,reporting-service,host-019,Cloud Resource Exhaustion,investigating,21,4232,840,167,62.6,38.3,59.9,979.0,4
INC-004075,2024-05-19 20:27:57.266871,2024-05-19 22:05:57.266871,98,P3 Medium,Database,inventory-api,host-020,Database Failure,investigating,10,90,400,619,40.4,15.7,47.4,12056.0,6
INC-004755,2024-05-19 22:10:46.326648,2024-05-20 00:41:46.326648,151,P2 High,Compute,cache-cluster,host-026,CPU Saturation,resolved,36,4686,335,1424,58.6,12.4,45.3,550.0,4
INC-003944,2024-05-19 23:48:07.476648,2024-05-20 00:04:07.476648,16,P4 Low,Cloud,analytics-engine,host-015,Kubernetes Pod Failure,resolved,5,10,49,145,37.8,11.2,12.2,486.0,3
INC-003030,2024-05-20 00:25:08.542271,2024-05-20 02:09:08.542271,104,P3 Medium,Application,auth-service,host-046,Disk Failure,investigating,1,9,897,3883,42.7,50.9,86.8,376.0,3
INC-004933,2024-05-20 00:48:32.791108,2024-05-20 03:38:32.791108,170,P2 High,Compute,analytics-engine,host-016,Memory Leak,resolved,15,2279,519,3985,44.9,78.8,61.8,701.0,4
INC-002935,2024-05-20 01:25:08.923154,2024-05-20 03:22:08.923154,117,P2 High,Cloud,payment-gateway,host-028,Memory Leak,resolved,44,2193,943,4915,39.9,97.7,20.1,897.0,4
INC-000246,2024-05-20 01:52:38.151402,2024-05-20 02:42:38.151402,50,P3 Medium,Compute,reporting-service,host-024,Service Crash,mitigated,3,54,931,2898,31.5,54.8,47.8,479.0,3
INC-001568,2024-05-20 02:17:17.708047,2024-05-20 02:47:17.708047,30,P4 Low,Network,inventory-api,host-014,Kubernetes Pod Failure,resolved,8,78,463,3722,33.5,57.4,32.6,575.0,1
INC-003887,2024-05-20 05:17:40.911051,2024-05-20 06:52:40.911051,95,P3 Medium,Database,order-service,host-004,CPU Saturation,mitigated,4,58,630,2022,54.8,50.7,50.1,595.0,4
INC-004437,2024-05-20 05:23:40.245525,2024-05-20 06:07:40.245525,44,P3 Medium,Network,order-service,host-019,Network Failure,resolved,7,74,949,1204,53.1,51.6,25.0,19666.0,6
INC-003054,2024-05-20 05:43:43.789084,2024-05-20 06:16:43.789084,33,P4 Low,Storage,auth-service,host-033,Disk Failure,resolved,2,71,635,2695,37.4,29.2,99.0,998.0,3
INC-003139,2024-05-20 08:09:45.606230,2024-05-20 09:39:45.606230,90,P3 Medium,Storage,payment-gateway,host-015,Disk Failure,mitigated,4,88,42,4828,25.4,27.5,94.8,119.0,4
INC-001814,2024-05-20 08:42:36.524790,2024-05-20 09:16:36.524790,34,P3 Medium,Network,inventory-api,host-017,Network Failure,resolved,2,66,793,4621,46.0,51.7,68.4,4109.0,5
INC-004313,2024-05-20 08:45:56.723836,2024-05-20 12:04:56.723836,199,P2 High,Cloud,cache-cluster,host-040,CPU Saturation,mitigated,47,1296,886,2468,89.2,15.4,27.7,549.0,8
INC-004338,2024-05-20 11:47:01.610278,2024-05-20 15:50:01.610278,243,P1 Critical,Network,cache-cluster,host-049,Network Failure,mitigated,2,1365,460,190,57.7,50.7,49.5,7421.0,2
INC-000946,2024-05-20 13:59:28.259665,2024-05-20 14:21:28.259665,22,P3 Medium,Cloud,message-broker,host-032,Kubernetes Pod Failure,resolved,5,6,493,1868,54.1,22.9,16.4,369.0,5
INC-001663,2024-05-20 14:07:45.725872,2024-05-20 15:16:45.725872,69,P2 High,Cloud,notification-service,host-046,Database Failure,resolved,26,4738,490,4262,12.6,37.7,10.6,7986.0,3
INC-000589,2024-05-20 14:47:19.717900,2024-05-20 15:44:19.717900,57,P3 Medium,Storage,payment-gateway,host-039,Memory Leak,resolved,6,25,99,290,42.3,92.4,50.5,219.0,1
INC-004631,2024-05-20 15:24:33.631317,2024-05-20 16:44:33.631317,80,P3 Medium,Compute,reporting-service,host-033,Disk Failure,investigating,10,19,344,1828,48.4,12.3,89.5,558.0,8
INC-000743,2024-05-20 17:43:27.874725,2024-05-20 18:04:27.874725,21,P3 Medium,Compute,message-broker,host-032,CPU Saturation,mitigated,2,57,247,3271,53.5,35.2,18.3,242.0,3
INC-004606,2024-05-20 19:24:26.587706,2024-05-20 20:06:26.587706,42,P3 Medium,Application,notification-service,host-014,Service Crash,mitigated,9,22,93,4997,23.1,55.0,21.2,205.0,2
INC-003787,2024-05-20 19:54:05.089216,2024-05-20 21:25:05.089216,91,P3 Medium,Compute,order-service,host-005,Service Crash,mitigated,3,40,951,3856,23.5,14.2,28.1,721.0,2
INC-004441,2024-05-20 20:22:17.486337,2024-05-20 21:17:17.486337,55,P2 High,Database,payment-gateway,host-024,Database Failure,resolved,6,803,590,3407,27.0,21.9,65.2,14078.0,7
INC-003178,2024-05-20 21:01:44.961267,2024-05-20 21:34:44.961267,33,P2 High,Compute,payment-gateway,host-028,CPU Saturation,resolved,9,3640,744,2547,87.6,31.8,65.3,502.0,8
INC-002454,2024-05-21 00:58:34.265596,2024-05-21 04:48:34.265596,230,P2 High,Cloud,order-service,host-010,Memory Leak,resolved,13,2828,865,4523,34.0,84.3,22.4,323.0,4
INC-002729,2024-05-21 01:27:09.662817,2024-05-21 05:33:09.662817,246,P1 Critical,Application,payment-gateway,host-025,Service Crash,mitigated,43,3394,111,2013,28.0,44.0,28.7,818.0,1
INC-000709,2024-05-21 03:38:13.795188,2024-05-21 05:21:13.795188,103,P3 Medium,Cloud,inventory-api,host-024,Kubernetes Pod Failure,resolved,4,35,589,1988,38.8,64.8,35.2,742.0,5
INC-004756,2024-05-21 03:45:43.187736,2024-05-21 06:34:43.187736,169,P1 Critical,Application,analytics-engine,host-044,Kubernetes Pod Failure,mitigated,45,4715,994,4076,33.7,17.0,38.8,258.0,3
INC-003731,2024-05-21 04:00:22.587656,2024-05-21 06:54:22.587656,174,P2 High,Cloud,api-gateway,host-012,Disk Failure,investigating,14,2129,545,648,29.8,22.7,89.8,620.0,1
INC-002335,2024-05-21 04:03:17.937942,2024-05-21 04:45:17.937942,42,P3 Medium,Cloud,order-service,host-036,Network Failure,resolved,8,52,763,184,37.7,41.3,24.5,3747.0,3
INC-001613,2024-05-21 05:00:52.658281,2024-05-21 06:26:52.658281,86,P3 Medium,Network,cache-cluster,host-043,Network Failure,investigating,3,19,13,4896,14.3,22.9,65.2,15690.0,3
INC-003119,2024-05-21 05:08:57.623831,2024-05-21 07:00:57.623831,112,P3 Medium,Network,inventory-api,host-044,Kubernetes Pod Failure,resolved,5,83,765,3547,46.1,43.1,46.9,938.0,2
INC-002103,2024-05-21 05:50:57.545830,2024-05-21 11:13:57.545830,323,P1 Critical,Storage,analytics-engine,host-016,Service Crash,investigating,47,4193,885,916,19.2,39.6,10.9,165.0,2
INC-004026,2024-05-21 06:49:45.565411,2024-05-21 08:35:45.565411,106,P3 Medium,Storage,order-service,host-050,Service Crash,resolved,9,22,778,1382,54.4,10.9,49.6,228.0,2
INC-002014,2024-05-21 07:50:52.874559,2024-05-21 15:01:52.874559,431,P1 Critical,Application,reporting-service,host-030,CPU Saturation,resolved,43,2920,803,3247,87.8,63.1,33.6,317.0,3
INC-004363,2024-05-21 08:10:00.002825,2024-05-21 12:58:00.002825,288,P1 Critical,Network,reporting-service,host-039,Disk Failure,investigating,40,4138,570,2215,14.0,57.6,85.8,847.0,6
INC-002340,2024-05-21 08:36:17.093435,2024-05-21 09:05:17.093435,29,P4 Low,Database,reporting-service,host-019,Network Failure,resolved,7,69,883,915,50.8,50.9,23.5,14235.0,8
INC-001681,2024-05-21 08:44:57.857828,2024-05-21 09:20:57.857828,36,P3 Medium,Compute,message-broker,host-032,Memory Leak,resolved,7,92,719,683,15.9,75.0,65.5,498.0,6
INC-000504,2024-05-21 08:57:59.055359,2024-05-21 09:16:59.055359,19,P4 Low,Database,order-service,host-042,Database Failure,resolved,7,54,227,4876,54.7,16.7,56.2,6835.0,7
INC-002571,2024-05-21 09:10:33.358916,2024-05-21 10:13:33.358916,63,P3 Medium,Application,api-gateway,host-001,Memory Leak,resolved,9,72,147,3329,59.0,97.4,25.2,168.0,5
INC-003132,2024-05-21 10:13:11.670747,2024-05-21 10:40:11.670747,27,P4 Low,Network,analytics-engine,host-016,Network Failure,mitigated,3,73,668,4315,57.3,23.8,31.2,11473.0,3
INC-002820,2024-05-21 10:24:37.871902,2024-05-21 12:14:37.871902,110,P3 Medium,Storage,analytics-engine,host-049,Disk Failure,mitigated,6,58,542,2395,29.3,40.1,91.3,106.0,2
INC-001891,2024-05-21 10:29:31.910137,2024-05-21 13:18:31.910137,169,P2 High,Cloud,cache-cluster,host-036,Cloud Resource Exhaustion,investigating,16,1181,192,3481,68.7,51.8,17.6,687.0,8
INC-001772,2024-05-21 10:30:43.896650,2024-05-21 11:40:43.896650,70,P3 Medium,Network,order-service,host-040,Network Failure,investigating,7,25,659,3205,36.9,51.8,55.6,16885.0,6
