incident_id,root_cause,confidence,contributing_factors,remediation,detection_lag_min,rca_created_at,analyst
INC-000147,Database Failure,0.84,disk I/O saturation; query overload,Restart DB service; check replication lag; restore from backup if needed,10,2024-01-01 02:28:31.646248,on-call-eng
INC-004375,Service Crash,0.76,unhandled exception; dependency timeout cascade,Redeploy service; inspect core dumps; check dependency health,21,2024-05-24 12:51:56.094597,auto-ml
INC-001467,Network Failure,0.99,MTU mismatch; link congestion,Check BGP routes; inspect switch logs; failover to backup link,13,2024-05-24 18:41:21.277598,on-call-eng
INC-003152,CPU Saturation,0.74,batch job overrun; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,11,2024-05-24 15:06:13.970481,on-call-eng
INC-001831,Service Crash,0.87,unhandled exception; dependency timeout cascade,Redeploy service; inspect core dumps; check dependency health,30,2024-05-24 16:52:38.465950,auto-ml
INC-003041,Service Crash,0.69,OOM kill; unhandled exception,Redeploy service; inspect core dumps; check dependency health,15,2024-05-24 18:34:24.531146,sre-team
INC-004678,Cloud Resource Exhaustion,0.66,vCPU quota hit; EBS limit,Request quota increase; release idle resources; enable auto-scaling,25,2024-05-24 19:25:29.085295,auto-ml
INC-002807,Network Failure,0.97,link congestion; packet loss,Check BGP routes; inspect switch logs; failover to backup link,7,2024-05-24 18:24:09.769547,auto-ml
INC-004875,CPU Saturation,0.82,thread contention; GC thrashing,Scale out horizontally; throttle batch jobs; identify runaway processes,28,2024-05-24 19:08:45.390048,on-call-eng
INC-000557,Database Failure,0.65,deadlock cascade; query overload,Restart DB service; check replication lag; restore from backup if needed,10,2024-05-24 21:18:20.528111,on-call-eng
INC-004623,Database Failure,0.86,deadlock cascade; query overload,Restart DB service; check replication lag; restore from backup if needed,8,2024-05-24 20:42:52.467180,sre-team
INC-002502,Service Crash,0.7,OOM kill; unhandled exception,Redeploy service; inspect core dumps; check dependency health,27,2024-05-24 22:22:39.052820,auto-ml
INC-003079,Disk Failure,0.8,bad sectors; filesystem corruption,Replace faulty disk; restore RAID; check smart data,14,2024-05-24 21:00:54.444554,on-call-eng
INC-003088,Service Crash,0.77,dependency timeout cascade; OOM kill,Redeploy service; inspect core dumps; check dependency health,21,2024-05-25 03:34:05.496573,auto-ml
INC-003556,CPU Saturation,0.94,infinite loop; GC thrashing,Scale out horizontally; throttle batch jobs; identify runaway processes,14,2024-05-25 00:12:00.470717,auto-ml
INC-002352,Service Crash,0.71,unhandled exception; dependency timeout cascade,Redeploy service; inspect core dumps; check dependency health,15,2024-05-25 00:31:00.395105,sre-team
INC-000797,CPU Saturation,0.92,batch job overrun; GC thrashing,Scale out horizontally; throttle batch jobs; identify runaway processes,7,2024-05-25 02:44:42.196503,on-call-eng
INC-002949,CPU Saturation,0.89,infinite loop; batch job overrun,Scale out horizontally; throttle batch jobs; identify runaway processes,18,2024-05-25 02:31:49.918754,auto-ml
INC-000789,CPU Saturation,0.79,thread contention; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,12,2024-05-25 05:51:35.688068,sre-team
INC-003109,Service Crash,0.79,dependency timeout cascade; unhandled exception,Redeploy service; inspect core dumps; check dependency health,14,2024-05-25 04:34:28.143643,sre-team
INC-001507,CPU Saturation,0.94,GC thrashing; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,14,2024-05-25 06:46:20.189340,on-call-eng
INC-004197,CPU Saturation,0.77,batch job overrun; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,18,2024-05-25 09:25:31.458832,on-call-eng
INC-001700,Network Failure,0.69,packet loss; MTU mismatch,Check BGP routes; inspect switch logs; failover to backup link,19,2024-05-25 09:30:13.166788,on-call-eng
INC-003423,Disk Failure,0.69,bad sectors; filesystem corruption,Replace faulty disk; restore RAID; check smart data,1,2024-05-25 07:14:43.076383,auto-ml
INC-002117,Network Failure,0.91,link congestion; MTU mismatch,Check BGP routes; inspect switch logs; failover to backup link,24,2024-05-25 06:05:06.728246,auto-ml
INC-000463,Disk Failure,0.93,RAID degradation; filesystem corruption,Replace faulty disk; restore RAID; check smart data,5,2024-05-25 09:28:52.057953,auto-ml
INC-000807,Database Failure,0.83,disk I/O saturation; query overload,Restart DB service; check replication lag; restore from backup if needed,18,2024-05-25 08:25:02.002708,sre-team
INC-004899,Database Failure,0.94,replication lag; query overload,Restart DB service; check replication lag; restore from backup if needed,16,2024-05-25 10:43:52.457094,on-call-eng
INC-000361,Network Failure,0.9,MTU mismatch; BGP flap,Check BGP routes; inspect switch logs; failover to backup link,3,2024-05-25 10:46:26.635865,auto-ml
INC-004229,CPU Saturation,0.71,batch job overrun; GC thrashing,Scale out horizontally; throttle batch jobs; identify runaway processes,20,2024-05-25 09:53:29.078209,on-call-eng
INC-001597,CPU Saturation,0.78,thread contention; batch job overrun,Scale out horizontally; throttle batch jobs; identify runaway processes,22,2024-05-25 11:09:55.576636,on-call-eng
INC-004387,Cloud Resource Exhaustion,0.87,IP exhaustion; vCPU quota hit,Request quota increase; release idle resources; enable auto-scaling,11,2024-05-25 11:32:33.959779,auto-ml
INC-004592,Network Failure,0.69,BGP flap; MTU mismatch,Check BGP routes; inspect switch logs; failover to backup link,4,2024-05-25 11:27:31.170969,auto-ml
INC-002521,Kubernetes Pod Failure,0.72,image pull error; CrashLoopBackOff,Describe pod events; check resource quotas; inspect image pull logs,24,2024-05-25 13:26:25.709856,on-call-eng
INC-004095,Memory Leak,0.68,object retention; finalizer queue buildup,Rolling restart of affected pods; increase heap limits; profile GC,15,2024-05-25 13:51:58.826837,sre-team
INC-001199,CPU Saturation,0.71,batch job overrun; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,21,2024-05-25 13:55:21.461804,auto-ml
INC-003113,Kubernetes Pod Failure,0.72,image pull error; evicted by kubelet,Describe pod events; check resource quotas; inspect image pull logs,5,2024-05-25 18:56:19.973970,auto-ml
INC-004524,Network Failure,0.74,BGP flap; link congestion,Check BGP routes; inspect switch logs; failover to backup link,30,2024-05-25 16:41:20.403067,auto-ml
INC-004645,Database Failure,0.72,query overload; replication lag,Restart DB service; check replication lag; restore from backup if needed,25,2024-05-25 16:46:13.478990,auto-ml
INC-000963,Network Failure,0.85,BGP flap; MTU mismatch,Check BGP routes; inspect switch logs; failover to backup link,11,2024-05-25 19:14:28.431406,on-call-eng
INC-004872,Database Failure,0.97,query overload; replication lag,Restart DB service; check replication lag; restore from backup if needed,30,2024-05-25 19:44:00.264170,auto-ml
INC-001506,Network Failure,0.94,packet loss; BGP flap,Check BGP routes; inspect switch logs; failover to backup link,17,2024-05-25 18:51:00.713114,auto-ml
INC-003932,Cloud Resource Exhaustion,0.78,EBS limit; subnet capacity,Request quota increase; release idle resources; enable auto-scaling,3,2024-05-25 20:40:37.076263,sre-team
INC-004767,Database Failure,0.7,deadlock cascade; replication lag,Restart DB service; check replication lag; restore from backup if needed,30,2024-05-25 21:48:36.624763,on-call-eng
INC-003604,CPU Saturation,0.9,GC thrashing; batch job overrun,Scale out horizontally; throttle batch jobs; identify runaway processes,4,2024-05-25 22:26:14.994429,sre-team
INC-001384,Database Failure,0.8,disk I/O saturation; deadlock cascade,Restart DB service; check replication lag; restore from backup if needed,22,2024-05-26 00:34:25.279417,sre-team
INC-002452,CPU Saturation,0.82,thread contention; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,21,2024-05-26 02:30:16.491123,on-call-eng
INC-001717,Disk Failure,0.83,bad sectors; filesystem corruption,Replace faulty disk; restore RAID; check smart data,9,2024-05-26 00:56:52.202659,sre-team
INC-002054,Disk Failure,0.86,filesystem corruption; bad sectors,Replace faulty disk; restore RAID; check smart data,10,2024-05-26 01:35:29.531164,sre-team
INC-003670,Network Failure,0.67,link congestion; packet loss,Check BGP routes; inspect switch logs; failover to backup link,10,2024-05-26 02:11:41.256870,on-call-eng
INC-000665,Network Failure,0.85,MTU mismatch; packet loss,Check BGP routes; inspect switch logs; failover to backup link,8,2024-05-26 02:30:43.063734,auto-ml
INC-001934,Disk Failure,0.79,RAID degradation; filesystem corruption,Replace faulty disk; restore RAID; check smart data,27,2024-05-26 04:53:02.879002,sre-team
INC-001221,Database Failure,0.69,disk I/O saturation; deadlock cascade,Restart DB service; check replication lag; restore from backup if needed,22,2024-05-26 02:20:32.898697,on-call-eng
INC-002252,Memory Leak,0.88,unbounded cache growth; object retention,Rolling restart of affected pods; increase heap limits; profile GC,3,2024-05-26 03:08:51.725833,on-call-eng
INC-004948,Network Failure,0.89,MTU mismatch; BGP flap,Check BGP routes; inspect switch logs; failover to backup link,12,2024-05-26 03:38:09.157038,sre-team
INC-004798,Network Failure,0.88,link congestion; MTU mismatch,Check BGP routes; inspect switch logs; failover to backup link,10,2024-05-26 04:42:11.311244,sre-team
INC-002705,Disk Failure,0.82,bad sectors; filesystem corruption,Replace faulty disk; restore RAID; check smart data,28,2024-05-26 06:14:01.110811,on-call-eng
INC-004521,Memory Leak,0.74,unbounded cache growth; object retention,Rolling restart of affected pods; increase heap limits; profile GC,24,2024-05-26 08:00:07.844945,auto-ml
INC-000372,Disk Failure,0.71,filesystem corruption; RAID degradation,Replace faulty disk; restore RAID; check smart data,3,2024-05-26 05:58:13.218694,auto-ml
INC-001383,CPU Saturation,0.89,thread contention; batch job overrun,Scale out horizontally; throttle batch jobs; identify runaway processes,18,2024-05-26 07:42:22.479080,auto-ml
INC-003266,Database Failure,0.86,replication lag; disk I/O saturation,Restart DB service; check replication lag; restore from backup if needed,19,2024-05-26 08:25:05.358431,sre-team
INC-004759,Memory Leak,0.84,finalizer queue buildup; unbounded cache growth,Rolling restart of affected pods; increase heap limits; profile GC,21,2024-05-26 09:14:13.957046,on-call-eng
INC-003768,Network Failure,0.8,BGP flap; MTU mismatch,Check BGP routes; inspect switch logs; failover to backup link,30,2024-05-26 15:26:42.713180,on-call-eng
INC-001515,Network Failure,0.9,link congestion; BGP flap,Check BGP routes; inspect switch logs; failover to backup link,3,2024-05-26 10:16:46.304205,sre-team
INC-001556,Network Failure,0.77,BGP flap; packet loss,Check BGP routes; inspect switch logs; failover to backup link,22,2024-05-26 11:08:51.471564,sre-team
INC-001060,Memory Leak,0.67,object retention; finalizer queue buildup,Rolling restart of affected pods; increase heap limits; profile GC,28,2024-05-26 16:09:57.654391,auto-ml
INC-001889,CPU Saturation,0.68,thread contention; batch job overrun,Scale out horizontally; throttle batch jobs; identify runaway processes,5,2024-05-26 17:30:59.004232,sre-team
INC-003155,Database Failure,0.72,disk I/O saturation; deadlock cascade,Restart DB service; check replication lag; restore from backup if needed,26,2024-05-26 16:36:54.255736,sre-team
INC-003652,CPU Saturation,0.84,infinite loop; batch job overrun,Scale out horizontally; throttle batch jobs; identify runaway processes,2,2024-05-26 19:23:37.447292,sre-team
INC-004004,Database Failure,0.72,disk I/O saturation; query overload,Restart DB service; check replication lag; restore from backup if needed,22,2024-05-26 16:25:48.167012,on-call-eng
INC-001351,Service Crash,0.66,dependency timeout cascade; unhandled exception,Redeploy service; inspect core dumps; check dependency health,30,2024-05-26 20:47:35.293929,on-call-eng
INC-000063,Database Failure,0.79,query overload; replication lag,Restart DB service; check replication lag; restore from backup if needed,10,2024-05-26 18:57:07.397328,sre-team
INC-003212,Service Crash,0.66,unhandled exception; OOM kill,Redeploy service; inspect core dumps; check dependency health,21,2024-05-26 18:31:16.424517,auto-ml
INC-002503,Disk Failure,0.93,RAID degradation; filesystem corruption,Replace faulty disk; restore RAID; check smart data,15,2024-05-26 17:32:27.816148,on-call-eng
INC-000099,Memory Leak,0.79,object retention; finalizer queue buildup,Rolling restart of affected pods; increase heap limits; profile GC,25,2024-05-26 18:04:20.005238,auto-ml
INC-001238,Database Failure,0.83,disk I/O saturation; query overload,Restart DB service; check replication lag; restore from backup if needed,20,2024-05-26 21:44:01.569000,sre-team
INC-004234,CPU Saturation,0.75,GC thrashing; batch job overrun,Scale out horizontally; throttle batch jobs; identify runaway processes,15,2024-05-27 00:19:07.663742,auto-ml
INC-001523,Memory Leak,0.79,object retention; unbounded cache growth,Rolling restart of affected pods; increase heap limits; profile GC,14,2024-05-27 00:00:30.367676,sre-team
INC-003384,Database Failure,0.74,replication lag; deadlock cascade,Restart DB service; check replication lag; restore from backup if needed,5,2024-05-26 23:58:52.321000,sre-team
INC-000601,Disk Failure,0.66,filesystem corruption; bad sectors,Replace faulty disk; restore RAID; check smart data,12,2024-05-27 01:46:52.464705,auto-ml
INC-001315,Cloud Resource Exhaustion,0.72,vCPU quota hit; IP exhaustion,Request quota increase; release idle resources; enable auto-scaling,15,2024-05-27 02:20:01.531045,auto-ml
INC-002385,Network Failure,0.86,link congestion; BGP flap,Check BGP routes; inspect switch logs; failover to backup link,30,2024-05-27 01:46:49.912445,on-call-eng
INC-002223,Disk Failure,0.8,RAID degradation; bad sectors,Replace faulty disk; restore RAID; check smart data,2,2024-05-27 01:45:43.919146,auto-ml
INC-004287,Service Crash,0.86,OOM kill; dependency timeout cascade,Redeploy service; inspect core dumps; check dependency health,16,2024-05-27 03:32:58.086102,sre-team
INC-004954,Network Failure,0.67,MTU mismatch; packet loss,Check BGP routes; inspect switch logs; failover to backup link,13,2024-05-27 05:59:32.255008,on-call-eng
INC-000181,Service Crash,0.89,dependency timeout cascade; OOM kill,Redeploy service; inspect core dumps; check dependency health,13,2024-05-27 03:22:32.407987,auto-ml
INC-003894,Memory Leak,0.88,finalizer queue buildup; object retention,Rolling restart of affected pods; increase heap limits; profile GC,16,2024-05-27 07:32:43.477190,sre-team
INC-001819,CPU Saturation,0.98,GC thrashing; batch job overrun,Scale out horizontally; throttle batch jobs; identify runaway processes,1,2024-05-27 09:28:11.627031,auto-ml
INC-001576,Memory Leak,0.8,unbounded cache growth; finalizer queue buildup,Rolling restart of affected pods; increase heap limits; profile GC,12,2024-05-27 10:16:25.462934,auto-ml
