timestamp,alert_id,rule_name,metric,value,threshold,severity,service,host,tower,status,duration_min
2024-05-15 00:48:03.465040,ALT-000156,DBConnectionPool,connection_pct,94.96,80,P3 Medium,cache-cluster,host-043,Database,firing,150
2024-05-15 00:55:37.805355,ALT-001771,LowRequestRate,request_rate,11.08,10,P3 Medium,api-gateway,host-026,Application,firing,217
2024-05-15 00:59:37.877723,ALT-003621,LowNetworkThroughput,net_in_mbps,23.64,10,P1 Critical,reporting-service,host-047,Network,firing,175
2024-05-15 01:19:31.292230,ALT-019238,HighGCPause,gc_pause_ms,461.24,500,P4 Low,message-broker,host-039,Application,resolved,55
2024-05-15 01:26:17.952825,ALT-019136,LowRequestRate,request_rate,10.62,10,P4 Low,api-gateway,host-006,Application,resolved,12
2024-05-15 01:28:02.941911,ALT-007120,HighLatency,latency_ms,966.07,1000,P4 Low,inventory-api,host-007,Application,firing,131
2024-05-15 01:35:33.817879,ALT-010767,NetworkPacketLoss,packet_loss_pct,5.58,5,P3 Medium,order-service,host-037,Network,resolved,200
2024-05-15 01:42:40.069348,ALT-011185,NetworkPacketLoss,packet_loss_pct,4.54,5,P4 Low,analytics-engine,host-018,Network,firing,107
2024-05-15 01:56:37.169870,ALT-019028,NetworkPacketLoss,packet_loss_pct,8.19,5,P2 High,reporting-service,host-025,Network,firing,41
2024-05-15 02:01:30.852710,ALT-000302,NetworkPacketLoss,packet_loss_pct,10.82,5,P1 Critical,payment-gateway,host-011,Network,firing,209
2024-05-15 02:04:49.228171,ALT-001266,HighCPU,cpu_util,104.45,80,P3 Medium,inventory-api,host-017,Compute,firing,180
2024-05-15 02:30:57.431137,ALT-018744,HighErrorRate,error_rate,5.82,5,P3 Medium,analytics-engine,host-002,Application,firing,50
2024-05-15 02:32:01.671065,ALT-011621,HighMemory,memory_util,162.7,85,P1 Critical,reporting-service,host-013,Compute,resolved,59
2024-05-15 02:45:07.865798,ALT-009955,LowRequestRate,request_rate,10.31,10,P4 Low,api-gateway,host-037,Application,firing,22
2024-05-15 03:06:10.316143,ALT-002129,HighMemory,memory_util,94.07,85,P3 Medium,payment-gateway,host-025,Compute,resolved,166
2024-05-15 03:25:39.945471,ALT-006632,NetworkPacketLoss,packet_loss_pct,6.89,5,P3 Medium,cache-cluster,host-047,Network,firing,83
2024-05-15 03:38:08.395845,ALT-012342,LowNetworkThroughput,net_in_mbps,18.81,10,P1 Critical,cache-cluster,host-020,Network,firing,27
2024-05-15 03:46:27.767493,ALT-017876,HighLatency,latency_ms,962.15,1000,P4 Low,analytics-engine,host-040,Application,firing,240
2024-05-15 03:52:34.623792,ALT-011115,HighErrorRate,error_rate,5.8,5,P3 Medium,auth-service,host-047,Application,firing,53
2024-05-15 04:15:20.104677,ALT-015844,CloudQuotaExhausted,quota_pct,227.92,90,P1 Critical,inventory-api,host-038,Cloud,resolved,219
2024-05-15 04:18:08.811156,ALT-014472,LowRequestRate,request_rate,15.42,10,P2 High,notification-service,host-032,Application,firing,224
2024-05-15 04:28:01.902570,ALT-009125,CloudQuotaExhausted,quota_pct,134.86,90,P2 High,order-service,host-018,Cloud,firing,209
2024-05-15 04:30:21.697359,ALT-004001,CloudQuotaExhausted,quota_pct,184.01,90,P1 Critical,inventory-api,host-047,Cloud,resolved,123
2024-05-15 04:40:14.895084,ALT-019843,HighLatency,latency_ms,1309.12,1000,P3 Medium,notification-service,host-030,Application,firing,222
2024-05-15 04:45:21.535870,ALT-008595,DBConnectionPool,connection_pct,85.31,80,P4 Low,notification-service,host-025,Database,resolved,227
2024-05-15 04:48:15.579149,ALT-014286,CloudQuotaExhausted,quota_pct,207.41,90,P1 Critical,notification-service,host-043,Cloud,firing,94
2024-05-15 05:48:59.464093,ALT-004194,HighCPU,cpu_util,88.36,80,P3 Medium,inventory-api,host-037,Compute,resolved,69
2024-05-15 05:54:05.654903,ALT-007507,HighGCPause,gc_pause_ms,548.23,500,P4 Low,cache-cluster,host-024,Application,firing,47
2024-05-15 05:58:23.311018,ALT-008239,CloudQuotaExhausted,quota_pct,82.87,90,P4 Low,reporting-service,host-003,Cloud,resolved,61
2024-05-15 06:16:45.211130,ALT-017002,HighMemory,memory_util,129.85,85,P2 High,auth-service,host-012,Compute,resolved,57
2024-05-15 06:20:34.397816,ALT-010649,HighMemory,memory_util,85.2,85,P4 Low,reporting-service,host-026,Compute,firing,65
2024-05-15 06:24:09.014831,ALT-017808,DBConnectionPool,connection_pct,112.97,80,P2 High,reporting-service,host-027,Database,firing,183
2024-05-15 06:32:12.807800,ALT-017732,NetworkPacketLoss,packet_loss_pct,5.83,5,P3 Medium,analytics-engine,host-024,Network,firing,86
2024-05-15 06:44:10.252082,ALT-019135,PodCrashLoop,restart_count,3.43,3,P3 Medium,order-service,host-015,Cloud,firing,64
2024-05-15 06:54:02.575140,ALT-016567,DiskFull,disk_util,207.01,90,P1 Critical,payment-gateway,host-040,Storage,resolved,133
2024-05-15 06:55:09.688822,ALT-014224,PodCrashLoop,restart_count,5.82,3,P1 Critical,analytics-engine,host-037,Cloud,resolved,73
2024-05-15 06:55:34.456629,ALT-007532,HighLatency,latency_ms,2551.07,1000,P1 Critical,reporting-service,host-004,Application,resolved,89
2024-05-15 07:06:39.606698,ALT-008286,LowNetworkThroughput,net_in_mbps,19.65,10,P1 Critical,api-gateway,host-013,Network,resolved,227
2024-05-15 07:22:03.072710,ALT-016826,HighMemory,memory_util,96.85,85,P3 Medium,order-service,host-018,Compute,firing,191
2024-05-15 07:23:07.384275,ALT-003976,NetworkPacketLoss,packet_loss_pct,5.86,5,P3 Medium,inventory-api,host-004,Network,firing,163
2024-05-15 07:27:25.650543,ALT-006258,DiskFull,disk_util,185.77,90,P1 Critical,cache-cluster,host-001,Storage,firing,136
2024-05-15 07:33:08.046805,ALT-012172,HighLatency,latency_ms,2175.36,1000,P1 Critical,order-service,host-020,Application,firing,151
2024-05-15 07:47:45.026996,ALT-011329,CloudQuotaExhausted,quota_pct,104.08,90,P3 Medium,payment-gateway,host-032,Cloud,firing,216
2024-05-15 07:48:22.259548,ALT-016044,HighErrorRate,error_rate,5.03,5,P4 Low,analytics-engine,host-019,Application,resolved,70
2024-05-15 07:49:13.933693,ALT-015671,LowRequestRate,request_rate,12.82,10,P3 Medium,analytics-engine,host-028,Application,firing,169
2024-05-15 07:58:21.936334,ALT-009021,DBConnectionPool,connection_pct,77.85,80,P4 Low,payment-gateway,host-001,Database,firing,44
2024-05-15 08:13:08.128667,ALT-012098,HighMemory,memory_util,92.32,85,P4 Low,cache-cluster,host-007,Compute,resolved,166
2024-05-15 08:13:34.610764,ALT-000995,LowNetworkThroughput,net_in_mbps,14.17,10,P2 High,api-gateway,host-031,Network,resolved,152
2024-05-15 08:18:08.521085,ALT-010556,PodCrashLoop,restart_count,3.38,3,P3 Medium,api-gateway,host-026,Cloud,resolved,81
2024-05-15 08:21:42.535908,ALT-016499,HighErrorRate,error_rate,9.63,5,P1 Critical,cache-cluster,host-006,Application,firing,46
2024-05-15 08:31:17.240080,ALT-007478,DBConnectionPool,connection_pct,98.33,80,P3 Medium,cache-cluster,host-016,Database,firing,125
2024-05-15 08:36:30.790921,ALT-019679,LowNetworkThroughput,net_in_mbps,11.92,10,P3 Medium,analytics-engine,host-050,Network,resolved,80
2024-05-15 08:59:21.557283,ALT-001779,LowRequestRate,request_rate,9.42,10,P4 Low,message-broker,host-002,Application,firing,173
2024-05-15 08:59:45.753149,ALT-013012,HighMemory,memory_util,78.7,85,P4 Low,api-gateway,host-003,Compute,resolved,227
2024-05-15 09:13:00.444048,ALT-003628,LowNetworkThroughput,net_in_mbps,13.92,10,P3 Medium,auth-service,host-018,Network,firing,132
2024-05-15 09:14:57.752192,ALT-010843,LowRequestRate,request_rate,16.16,10,P2 High,reporting-service,host-021,Application,resolved,139
2024-05-15 09:15:42.233067,ALT-004989,HighMemory,memory_util,92.07,85,P4 Low,order-service,host-019,Compute,firing,193
2024-05-15 09:16:17.111532,ALT-009179,HighLatency,latency_ms,1567.67,1000,P2 High,analytics-engine,host-030,Application,resolved,147
2024-05-15 09:18:30.729082,ALT-005855,DBConnectionPool,connection_pct,94.56,80,P3 Medium,auth-service,host-035,Database,firing,184
2024-05-15 09:31:55.403263,ALT-001521,HighGCPause,gc_pause_ms,610.1,500,P3 Medium,message-broker,host-006,Application,firing,184
2024-05-15 09:56:41.041707,ALT-015311,HighLatency,latency_ms,2054.8,1000,P1 Critical,message-broker,host-028,Application,resolved,230
2024-05-15 10:26:26.952552,ALT-005999,DiskFull,disk_util,104.09,90,P3 Medium,message-broker,host-036,Storage,firing,179
2024-05-15 10:42:20.423050,ALT-012170,LowNetworkThroughput,net_in_mbps,15.12,10,P2 High,message-broker,host-034,Network,firing,133
2024-05-15 10:53:00.500549,ALT-012849,HighGCPause,gc_pause_ms,812.56,500,P2 High,message-broker,host-025,Application,resolved,92
2024-05-15 10:56:02.601709,ALT-007786,HighGCPause,gc_pause_ms,773.15,500,P2 High,notification-service,host-031,Application,firing,230
2024-05-15 10:57:48.026819,ALT-011749,HighMemory,memory_util,156.58,85,P1 Critical,inventory-api,host-046,Compute,firing,230
2024-05-15 11:38:55.554953,ALT-008365,HighLatency,latency_ms,999.64,1000,P4 Low,auth-service,host-015,Application,firing,164
2024-05-15 11:41:25.542358,ALT-019966,LowRequestRate,request_rate,11.12,10,P3 Medium,api-gateway,host-049,Application,resolved,27
2024-05-15 11:42:48.268720,ALT-007897,HighLatency,latency_ms,1641.05,1000,P2 High,auth-service,host-044,Application,firing,227
2024-05-15 11:42:58.290829,ALT-002799,LowRequestRate,request_rate,10.87,10,P4 Low,notification-service,host-028,Application,firing,197
2024-05-15 11:45:48.389713,ALT-007054,PodCrashLoop,restart_count,2.87,3,P4 Low,message-broker,host-002,Cloud,firing,40
2024-05-15 11:51:27.147637,ALT-010830,DiskFull,disk_util,143.83,90,P2 High,auth-service,host-003,Storage,firing,24
2024-05-15 12:29:16.907680,ALT-011650,HighGCPause,gc_pause_ms,620.16,500,P3 Medium,auth-service,host-036,Application,firing,10
2024-05-15 12:39:22.448989,ALT-003463,HighMemory,memory_util,191.94,85,P1 Critical,payment-gateway,host-022,Compute,firing,114
2024-05-15 12:50:30.121862,ALT-002457,LowNetworkThroughput,net_in_mbps,27.34,10,P1 Critical,inventory-api,host-036,Network,firing,29
2024-05-15 12:51:50.987011,ALT-009620,DBConnectionPool,connection_pct,204.08,80,P1 Critical,auth-service,host-028,Database,firing,138
2024-05-15 12:53:34.422264,ALT-014032,HighLatency,latency_ms,1316.08,1000,P3 Medium,inventory-api,host-031,Application,resolved,12
2024-05-15 13:01:58.187706,ALT-008490,HighGCPause,gc_pause_ms,485.23,500,P4 Low,api-gateway,host-035,Application,firing,133
2024-05-15 13:05:50.181990,ALT-008555,NetworkPacketLoss,packet_loss_pct,4.72,5,P4 Low,reporting-service,host-032,Network,resolved,2
2024-05-15 13:14:12.162500,ALT-013719,LowRequestRate,request_rate,14.86,10,P2 High,api-gateway,host-005,Application,resolved,97
2024-05-15 13:42:43.724740,ALT-013671,HighErrorRate,error_rate,6.17,5,P3 Medium,notification-service,host-048,Application,firing,74
2024-05-15 13:54:34.257077,ALT-015068,LowNetworkThroughput,net_in_mbps,9.77,10,P4 Low,cache-cluster,host-029,Network,firing,125
2024-05-15 14:01:10.258778,ALT-003803,LowRequestRate,request_rate,25.13,10,P1 Critical,payment-gateway,host-028,Application,resolved,92
2024-05-15 14:16:38.870041,ALT-014172,PodCrashLoop,restart_count,6.44,3,P1 Critical,order-service,host-008,Cloud,firing,194
2024-05-15 14:23:43.744639,ALT-018598,CloudQuotaExhausted,quota_pct,137.17,90,P2 High,inventory-api,host-037,Cloud,firing,43
2024-05-15 14:46:13.939586,ALT-006454,PodCrashLoop,restart_count,4.07,3,P3 Medium,notification-service,host-043,Cloud,firing,144
2024-05-15 14:51:53.216654,ALT-000285,CloudQuotaExhausted,quota_pct,110.09,90,P3 Medium,api-gateway,host-031,Cloud,firing,60
2024-05-15 15:28:59.444460,ALT-008966,HighErrorRate,error_rate,5.05,5,P4 Low,message-broker,host-022,Application,firing,32
2024-05-15 15:35:38.706738,ALT-011945,DiskFull,disk_util,99.9,90,P3 Medium,order-service,host-049,Storage,firing,145
2024-05-15 15:47:20.916246,ALT-004199,HighCPU,cpu_util,81.35,80,P4 Low,inventory-api,host-049,Compute,firing,152
2024-05-15 15:56:46.301619,ALT-017123,HighGCPause,gc_pause_ms,492.69,500,P4 Low,cache-cluster,host-039,Application,firing,95
2024-05-15 16:09:33.273804,ALT-005879,LowRequestRate,request_rate,9.85,10,P4 Low,payment-gateway,host-003,Application,firing,116
2024-05-15 16:19:07.660333,ALT-006389,HighCPU,cpu_util,145.99,80,P1 Critical,inventory-api,host-039,Compute,resolved,178
2024-05-15 16:24:18.993289,ALT-002486,HighLatency,latency_ms,2494.4,1000,P1 Critical,notification-service,host-050,Application,firing,182
2024-05-15 16:31:05.825003,ALT-009033,HighMemory,memory_util,93.93,85,P3 Medium,auth-service,host-036,Compute,resolved,83
2024-05-15 16:34:55.538059,ALT-006990,CloudQuotaExhausted,quota_pct,97.79,90,P4 Low,payment-gateway,host-020,Cloud,resolved,41
2024-05-15 16:35:08.294811,ALT-000196,PodCrashLoop,restart_count,2.94,3,P4 Low,api-gateway,host-028,Cloud,resolved,221
2024-05-15 16:40:13.652406,ALT-007049,DBConnectionPool,connection_pct,72.21,80,P4 Low,auth-service,host-021,Database,resolved,58
2024-05-15 16:44:45.836010,ALT-011321,DiskFull,disk_util,98.71,90,P4 Low,inventory-api,host-011,Storage,resolved,138
2024-05-15 17:16:01.914991,ALT-013233,HighMemory,memory_util,110.31,85,P3 Medium,reporting-service,host-019,Compute,resolved,139
2024-05-15 17:23:33.292218,ALT-017034,HighErrorRate,error_rate,5.59,5,P3 Medium,notification-service,host-001,Application,resolved,31
2024-05-15 17:49:20.797212,ALT-011246,HighLatency,latency_ms,1315.64,1000,P3 Medium,reporting-service,host-013,Application,resolved,136
2024-05-15 18:01:15.045613,ALT-000325,HighCPU,cpu_util,100.1,80,P3 Medium,cache-cluster,host-008,Compute,firing,125
2024-05-15 18:06:43.668196,ALT-007210,NetworkPacketLoss,packet_loss_pct,6.38,5,P3 Medium,api-gateway,host-038,Network,resolved,28
2024-05-15 18:18:03.992947,ALT-000880,NetworkPacketLoss,packet_loss_pct,6.26,5,P3 Medium,inventory-api,host-027,Network,resolved,236
2024-05-15 18:41:23.225216,ALT-010060,DBConnectionPool,connection_pct,111.96,80,P3 Medium,inventory-api,host-003,Database,resolved,171
2024-05-15 18:44:27.046191,ALT-012563,HighGCPause,gc_pause_ms,609.2,500,P3 Medium,reporting-service,host-010,Application,firing,62
2024-05-15 18:44:40.928580,ALT-010955,HighErrorRate,error_rate,6.14,5,P3 Medium,cache-cluster,host-029,Application,firing,177
2024-05-15 18:46:35.836187,ALT-000179,HighErrorRate,error_rate,5.99,5,P3 Medium,reporting-service,host-025,Application,resolved,81
2024-05-15 18:46:40.009837,ALT-010552,HighErrorRate,error_rate,4.79,5,P4 Low,cache-cluster,host-016,Application,firing,86
2024-05-15 18:51:42.358637,ALT-010426,DiskFull,disk_util,172.15,90,P1 Critical,inventory-api,host-031,Storage,resolved,38
2024-05-15 18:58:50.473656,ALT-009688,LowNetworkThroughput,net_in_mbps,23.28,10,P1 Critical,reporting-service,host-007,Network,resolved,6
2024-05-15 19:03:45.866602,ALT-002083,DBConnectionPool,connection_pct,117.92,80,P2 High,analytics-engine,host-037,Database,firing,48
2024-05-15 19:52:32.207726,ALT-015461,HighErrorRate,error_rate,4.6,5,P4 Low,payment-gateway,host-022,Application,firing,154
2024-05-15 19:59:13.350481,ALT-017595,HighMemory,memory_util,220.16,85,P1 Critical,payment-gateway,host-010,Compute,firing,58
2024-05-15 20:07:25.169284,ALT-006402,LowRequestRate,request_rate,9.4,10,P4 Low,message-broker,host-022,Application,firing,129
2024-05-15 20:27:51.952026,ALT-014277,DBConnectionPool,connection_pct,124.02,80,P2 High,payment-gateway,host-010,Database,resolved,226
2024-05-15 20:42:33.952487,ALT-013309,HighGCPause,gc_pause_ms,969.74,500,P1 Critical,api-gateway,host-014,Application,resolved,213
2024-05-15 20:59:10.338670,ALT-000581,LowRequestRate,request_rate,11.05,10,P3 Medium,api-gateway,host-039,Application,resolved,164
2024-05-15 20:59:10.990622,ALT-010739,HighCPU,cpu_util,78.54,80,P4 Low,cache-cluster,host-030,Compute,resolved,154
2024-05-15 21:08:01.928568,ALT-003774,HighGCPause,gc_pause_ms,770.68,500,P2 High,message-broker,host-001,Application,firing,121
2024-05-15 21:14:04.505398,ALT-017357,CloudQuotaExhausted,quota_pct,229.72,90,P1 Critical,message-broker,host-026,Cloud,resolved,171
2024-05-15 21:26:10.509414,ALT-004697,HighGCPause,gc_pause_ms,784.74,500,P2 High,payment-gateway,host-028,Application,firing,205
2024-05-15 21:26:23.961241,ALT-012290,HighGCPause,gc_pause_ms,486.04,500,P4 Low,order-service,host-014,Application,resolved,183
2024-05-15 21:30:25.450949,ALT-013663,HighErrorRate,error_rate,6.18,5,P3 Medium,cache-cluster,host-043,Application,firing,68
2024-05-15 21:37:19.086468,ALT-005544,NetworkPacketLoss,packet_loss_pct,10.14,5,P1 Critical,auth-service,host-020,Network,firing,54
2024-05-15 21:58:08.353757,ALT-008533,NetworkPacketLoss,packet_loss_pct,4.88,5,P4 Low,auth-service,host-043,Network,firing,126
2024-05-15 22:03:44.133869,ALT-004963,HighGCPause,gc_pause_ms,568.62,500,P3 Medium,cache-cluster,host-039,Application,firing,20
2024-05-15 22:30:25.531328,ALT-007383,DBConnectionPool,connection_pct,108.57,80,P3 Medium,analytics-engine,host-034,Database,firing,238
2024-05-15 22:34:49.204448,ALT-014644,HighMemory,memory_util,182.76,85,P1 Critical,message-broker,host-015,Compute,resolved,65
2024-05-15 23:13:05.444546,ALT-018708,HighErrorRate,error_rate,9.12,5,P1 Critical,cache-cluster,host-021,Application,resolved,199
2024-05-15 23:26:55.820352,ALT-006125,HighCPU,cpu_util,116.28,80,P2 High,inventory-api,host-029,Compute,resolved,66
2024-05-15 23:34:18.313609,ALT-013746,HighCPU,cpu_util,147.72,80,P1 Critical,reporting-service,host-035,Compute,firing,198
2024-05-15 23:42:35.957433,ALT-001995,HighCPU,cpu_util,181.84,80,P1 Critical,notification-service,host-018,Compute,firing,106
2024-05-15 23:43:24.814071,ALT-003211,DBConnectionPool,connection_pct,116.72,80,P2 High,notification-service,host-028,Database,firing,74
2024-05-15 23:51:07.408588,ALT-011685,DBConnectionPool,connection_pct,85.75,80,P4 Low,cache-cluster,host-035,Database,resolved,239
2024-05-16 00:01:55.031396,ALT-002737,HighGCPause,gc_pause_ms,942.87,500,P1 Critical,auth-service,host-047,Application,resolved,175
2024-05-16 00:13:32.975306,ALT-010701,CloudQuotaExhausted,quota_pct,169.98,90,P1 Critical,message-broker,host-001,Cloud,firing,219
2024-05-16 00:16:08.745850,ALT-013793,CloudQuotaExhausted,quota_pct,91.22,90,P4 Low,api-gateway,host-046,Cloud,firing,188
2024-05-16 00:28:51.543761,ALT-009799,NetworkPacketLoss,packet_loss_pct,6.54,5,P3 Medium,inventory-api,host-040,Network,firing,185
2024-05-16 00:45:58.081094,ALT-004602,DBConnectionPool,connection_pct,153.82,80,P1 Critical,auth-service,host-046,Database,firing,232
2024-05-16 01:09:16.293152,ALT-003355,PodCrashLoop,restart_count,3.63,3,P3 Medium,order-service,host-034,Cloud,firing,4
2024-05-16 01:50:52.893575,ALT-008414,HighGCPause,gc_pause_ms,769.86,500,P2 High,analytics-engine,host-050,Application,firing,41
2024-05-16 02:00:50.913632,ALT-013105,NetworkPacketLoss,packet_loss_pct,6.89,5,P3 Medium,message-broker,host-012,Network,firing,23
2024-05-16 02:09:57.769101,ALT-002944,PodCrashLoop,restart_count,3.59,3,P3 Medium,order-service,host-041,Cloud,firing,230
2024-05-16 02:16:26.273605,ALT-007774,LowRequestRate,request_rate,14.13,10,P2 High,payment-gateway,host-001,Application,firing,226
2024-05-16 02:27:48.658867,ALT-008739,DiskFull,disk_util,206.81,90,P1 Critical,payment-gateway,host-027,Storage,firing,217
2024-05-16 02:37:12.391294,ALT-010379,HighGCPause,gc_pause_ms,1018.48,500,P1 Critical,inventory-api,host-045,Application,firing,232
2024-05-16 02:59:16.616518,ALT-013220,LowRequestRate,request_rate,9.51,10,P4 Low,reporting-service,host-007,Application,firing,167
2024-05-16 03:20:52.903209,ALT-008640,DBConnectionPool,connection_pct,74.22,80,P4 Low,api-gateway,host-033,Database,firing,216
2024-05-16 03:39:52.844020,ALT-017554,LowNetworkThroughput,net_in_mbps,10.69,10,P4 Low,auth-service,host-034,Network,firing,3
